cycle,strain,energy_eV,sigma_cell_zz_GPa,grip_force_top_z_eVA,grip_force_bottom_z_eVA,grip_stress_top_GPa,grip_stress_bottom_GPa,grip_stress_avg_GPa,wire_area_ref_ellipse_A2,wire_area_current_ellipse_A2,cell_area_xy_A2,wire_span_x_A,wire_span_y_A,grip_distance_A,n_atoms,area_current_used_A2,area_ref_used_A2,area_ratio_Aref_over_Acurrent,area_current_source,area_ref_source,grip_nominal_top_GPa,grip_nominal_bottom_GPa,grip_nominal_raw_GPa,grip_apparent_cauchy_top_GPa,grip_apparent_cauchy_bottom_GPa,grip_apparent_cauchy_raw_GPa,grip_nominal_primary_GPa,grip_apparent_cauchy_primary_GPa,grip_top_bottom_balance_rel,grip_top_bottom_balance_signed_GPa,diagnostic_cell_cauchy_wire_current_GPa,diagnostic_cell_nominal_wire_ref_GPa,stress_definition_note
10,0.104622125411,-191606.79395659425,2.505382593379,-270.261090631118,270.285107786722,15.379205656107,15.380572352195,15.379889004151,2815.529037087395,2793.274247896734,6400.0,59.457314989379,59.816142594865,18.369021107683,3476,2793.274247896734,2815.529037087395,1.0079672768284096,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,15.379205656107269,15.380572352195284,15.379889004151277,15.501736044970519,15.50311362990461,15.502424837437564,19.30398253262714,19.426518365913427,8.886254560392924e-05,-0.0013666960880147627,5.7403774834136465,5.69500381150851,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
11,0.115668346665,-191555.27796922583,2.779571188074,-292.137911254868,296.145770146811,16.624105995585,16.852173180528,16.738139588057,2815.529037087395,2792.316301093954,6400.0,59.455999277321,59.796952017887,18.55271131876,3476,2792.316301093954,2815.529037087395,1.008313075414969,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,16.624105995585445,16.85217318052839,16.738139588056917,16.762303442433183,16.99226656708424,16.87728500475871,20.66223311653278,20.801378533234573,0.013625599412832924,-0.22806718494294387,6.370788150577445,6.31826394590347,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
12,0.126825030132,-191498.5333459807,3.049985936079,-315.92467613266,318.41901474138,17.977691700782,18.119632023563,18.048661862172,2815.529037087395,2792.012621476038,6400.0,59.453936694315,59.792523030739,18.738238431947,3476,2792.012621476038,2815.529037087395,1.0084227468853364,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,17.977691700781705,18.11963202356325,18.048661862172477,18.12911324756,18.272249097753157,18.20068117265658,21.972755390648338,22.12477470113244,0.007864312815291373,-0.14194032278154367,6.99134016829269,6.932945721312302,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
13,0.138093280433,-191437.90217614736,3.290711398485,-338.849974213593,341.828296566926,19.282255643341,19.451737058055,19.366996350698,2815.529037087395,2789.546245096864,6400.0,59.437699531219,59.756023855858,18.925620816267,3476,2789.546245096864,2815.529037087395,1.00931434351956,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,19.282255643341454,19.451737058054636,19.366996350698045,19.461857196235513,19.632917219065515,19.547387207650516,23.291089879173906,23.471480736126377,0.008751042838249599,-0.16948141471318223,7.549813159513581,7.480140560756104,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
14,0.149474213238,-191371.73100013295,3.521382842506,-356.813294918926,358.883080773303,20.304458294669,20.422239445645,20.363348870157,2815.529037087395,2789.257548123172,6400.0,59.435393420927,59.752157869473,19.114877024429,3476,2789.257548123172,2815.529037087395,1.0094188107447806,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,20.30445829466946,20.42223944564547,20.363348870157466,20.495702144622236,20.6145926539686,20.555147399295418,24.287442398633328,24.47924092777128,0.0057839774649551725,-0.11778115097601116,8.07987423291296,8.004481536213277,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
15,0.16096895537,-191302.431389296,3.755885886001,-379.757739340438,380.382105169907,21.610111759619,21.645641293203,21.627876526411,2815.529037087395,2786.929295109965,6400.0,59.428239017796,59.709468857933,19.306025794674,3476,2786.929295109965,2815.529037087395,1.010262098154988,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,21.61011175961898,21.645641293203063,21.627876526411022,21.83187684763645,21.867770988781572,21.84982391820901,25.551970054886883,25.773917446684873,0.001642765693649816,-0.035529533584082174,8.625145141853315,8.537532148939531,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
16,0.172578644924,-191278.1998509919,3.02031536539,-314.387261276041,323.485100900101,17.890205118072,18.407917624441,18.149061371257,2815.529037087395,2754.625567497485,6400.0,59.329841101125,59.115246870429,19.49908605262,3476,2754.625567497485,2815.529037087395,1.0221095274466792,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,17.890205118072057,18.40791762444122,18.14906137125664,18.285749099156792,18.814907984395017,18.550328541775905,22.0731548997325,22.474422070251766,0.028525580236842762,-0.5177125063691648,7.017294316358533,6.86550132634842,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
17,0.184304431373,-191302.53189043715,2.081583093481,-222.165445957995,222.463415994618,12.642323299628,12.659279282681,12.650801291155,2815.529037087395,2724.723238767157,6400.0,58.946940879379,58.853357346502,19.694076913147,3476,2724.723238767157,2815.529037087395,1.0333266135173877,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,12.64232329962849,12.65927928268133,12.65080129115491,13.063649122197075,13.081170190743924,13.0724096564705,16.57489481963077,16.996503184946363,0.0013403090177928454,-0.016955983052840295,4.88935228676884,4.731662015483905,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
18,0.196147475687,-191292.85652707852,1.852114285725,-199.830741764644,210.131910446844,11.371367098513,11.957555037339,11.664461067926,2815.529037087395,2714.51780916865,6400.0,58.726155572955,58.853357346502,19.891017682278,3476,2714.51780916865,2815.529037087395,1.0372114810142583,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,11.371367098512957,11.957555037338526,11.664461067925743,11.794512509405433,12.402513369587398,12.098512939496416,15.588554596401604,16.022606467972277,0.05025418109006636,-0.5861879388255691,4.366717134292911,4.210054761467573,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
19,0.208108950252,-191281.1788835966,1.768197504703,-191.704496723906,191.947003774174,10.908943175774,10.922743037938,10.915843106856,2815.529037087395,2700.849019544904,6400.0,58.430443588416,58.85335734,20.089927855913,3476,2700.849019544904,2815.529037087395,1.0424607287236718,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,10.908943175773702,10.922743037938167,10.915843106855935,11.37214485262218,11.386530666990433,11.379337759806306,14.839936635331796,15.30343128828217,0.0012642048836152217,-0.013799862164464827,4.189965432427629,4.019302902237457,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
20,0.220190039754,-191269.76628450464,1.81553206131,-191.274747592421,197.254629170586,10.88448830416,11.224773427612,11.054630865886,2815.529037087395,2698.912204600409,6400.0,58.388542336056,58.85335734,20.290827134473,3476,2698.912204600409,2815.529037087395,1.0432088277225942,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,10.884488304159708,11.224773427612025,11.054630865885866,11.354794284142738,11.709782728870866,11.532288506506802,14.978724394361727,15.456382034982663,0.030782133531244572,-0.34028512345231654,4.305217921716103,4.126899435000688,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
21,0.232391940152,-191232.3483229449,2.000933930889,-206.199923215883,212.029798405756,11.733805328785,12.065554339658,11.899679834222,2815.529037087395,2697.365662347866,6400.0,58.35508428298,58.85335734,20.493735405817,3476,2697.365662347866,2815.529037087395,1.0438069544626278,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,11.733805328784756,12.065554339658359,11.899679834221558,12.24782760449617,12.594109529182134,12.420968566839152,15.82377336269742,16.345062095315015,0.02787881821152416,-0.33174901087360276,4.747586631077265,4.548337804016083,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
22,0.244715859553,-191190.7194894966,2.154747451895,-227.08376497053,228.216445339956,12.922200211986,12.986655381257,12.954427796621,2815.529037087395,2694.676442184184,6400.0,58.296905419248,58.85335734,20.698672759875,3476,2694.676442184184,2815.529037087395,1.0448486478789465,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,12.922200211985661,12.986655381256822,12.954427796621243,13.501743419114254,13.569089315576038,13.535416367345146,16.878521325097104,17.459509895821007,0.004975531940358829,-0.06445516927116124,5.1176399052014325,4.897972462892395,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
