cycle,strain,energy_eV,sigma_cell_zz_GPa,grip_force_top_z_eVA,grip_force_bottom_z_eVA,grip_stress_top_GPa,grip_stress_bottom_GPa,grip_stress_avg_GPa,wire_area_ref_ellipse_A2,wire_area_current_ellipse_A2,cell_area_xy_A2,wire_span_x_A,wire_span_y_A,grip_distance_A,n_atoms,area_current_used_A2,area_ref_used_A2,area_ratio_Aref_over_Acurrent,area_current_source,area_ref_source,grip_nominal_top_GPa,grip_nominal_bottom_GPa,grip_nominal_raw_GPa,grip_apparent_cauchy_top_GPa,grip_apparent_cauchy_bottom_GPa,grip_apparent_cauchy_raw_GPa,grip_nominal_primary_GPa,grip_apparent_cauchy_primary_GPa,grip_top_bottom_balance_rel,grip_top_bottom_balance_signed_GPa,diagnostic_cell_cauchy_wire_current_GPa,diagnostic_cell_nominal_wire_ref_GPa,stress_definition_note
10,0.104622125411,-85029.44237571201,2.360872437889,-123.766317292701,124.37502424458,16.610734971734,16.692429814679,16.651582393206,1193.779205714362,1174.062721736152,3600.0,38.391577218341,38.937266807568,18.380127788091,1541,1174.062721736152,1193.779205714362,1.0167933821704636,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,16.6107349717337,16.692429814678743,16.65158239320622,16.889685392246307,16.972752167910286,16.931218780078297,19.38134554941461,19.66098193628669,0.0049061309019120805,-0.08169484294504414,7.239085799293794,7.11952489682921,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
11,0.115668346665,-85005.5828446153,2.553868333413,-138.109785784976,138.358536803383,18.535778545076,18.569163534879,18.552471039978,1193.779205714362,1168.89193349973,3600.0,38.321140909165,38.837033500165,18.563929065972,1541,1168.89193349973,1193.779205714362,1.0212913371214036,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,18.53577854507628,18.56916353487876,18.55247103997752,18.93043005488718,18.96452585576234,18.947477955324757,21.28223419618591,21.67724111153315,0.001799490198935897,-0.03338498980248161,7.865505558550357,7.70152969349564,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
12,0.126825030132,-84979.07279867651,2.764821110974,-144.99383975857,145.280056142721,19.459690628653,19.498103862606,19.478897245629,1193.779205714362,1168.769095888588,3600.0,38.319817245157,38.83429354658,18.749568356631,1541,1168.769095888588,1193.779205714362,1.0213986748227282,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,19.459690628652705,19.49810386260598,19.47889724562934,19.876102220566136,19.915337446821667,19.895719833693903,22.208660401837733,22.625482989902295,0.001972043564319018,-0.038413233953274784,8.516101285120904,8.337685856699334,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
13,0.138093280433,-84950.98440450727,2.948678713746,-155.688504483568,156.687536186876,20.895026552387,21.029107061648,20.962066807017,1193.779205714362,1165.311825222839,3600.0,38.276407010337,38.763332656081,18.937064040198,1541,1165.311825222839,1193.779205714362,1.0244289810464073,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,20.89502655238684,21.0291070616482,20.96206680701752,21.405470759999275,21.542826719480075,21.474148739739675,23.691829963225914,24.203911895948067,0.006396340136482765,-0.13408050926135928,9.109358662395518,8.892132915930127,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
14,0.149474213238,-84920.49346966222,3.13974404832,-164.358231110417,165.251577498102,22.058594592756,22.178491026684,22.11854280972,1193.779205714362,1165.2133593529,3600.0,38.274526387481,38.761961733041,19.1264346806,1541,1165.2133593529,1193.779205714362,1.0245155499910557,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,22.058594592755963,22.178491026683922,22.11854280971994,22.599373171227104,22.722208932174773,22.66079105170094,24.848305965928333,25.390554207909332,0.0054206298741918445,-0.11989643392795912,9.700436819767628,9.468315849234612,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
15,0.16096895537,-84939.03656161009,1.880456056206,-98.641876750205,99.481133307205,13.238772128422,13.351409141032,13.295090634727,1193.779205714362,1155.523741729671,3600.0,38.041528404674,38.67506339913,19.317699027406,1541,1155.523741729671,1193.779205714362,1.033106601451068,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,13.238772128422255,13.35140914103246,13.295090634727359,13.677062880979436,13.793428922274767,13.735245901627103,16.02485379093575,16.465009057835495,0.008472075573218947,-0.11263701261020564,5.858505159061737,5.670765389392606,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
16,0.1725786449,-84955.28031443302,1.212039898243,-64.051644606784,67.66102177138,8.596400994552,9.080817181488,8.83860908802,1193.779205714362,1159.85470288742,3600.0,38.18410996744,38.6750634,19.510876017288,1541,1159.85470288742,1193.779205714362,1.0292489246648637,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,8.59640099455161,9.080817181488342,8.838609088019975,8.84783647963021,9.346421319125096,9.097128899377653,11.56837224422837,11.826892055586047,0.05480683466285657,-0.4844161869367323,3.7619743428313908,3.6550675474898715,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
17,0.184304431349,-84954.25462581939,1.166342427729,-61.083370077536,61.804004828148,8.198027490296,8.294744215134,8.246385852715,1193.779205714362,1150.218202091009,3600.0,37.866862293921,38.6750634,19.705984777461,1541,1150.218202091009,1193.779205714362,1.0378719477262335,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,8.198027490296154,8.294744215134369,8.24638585271526,8.508502758866875,8.608882334452415,8.558692546659646,10.976149008923654,11.28845570286804,0.011728377323790814,-0.09671672483821503,3.650466261263508,3.5172607461459364,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
18,0.196147475663,-84946.73722863437,0.670942016325,-62.618513259101,63.097848276491,8.404059770245,8.468391545728,8.436225657987,1193.779205714362,1150.0801124088,3600.0,37.86231618,38.6750634,19.903044625235,1541,1150.0801124088,1193.779205714362,1.0379965646167342,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,8.404059770244618,8.468391545728466,8.436225657986542,8.723385170347614,8.790161332295543,8.75677325132158,11.165988814194936,11.486536407529973,0.007625658451056772,-0.06433177548384705,2.1001939192836336,2.0233149038013445,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
19,0.208108950419,-84944.06908221035,1.271271184749,-63.97625148497,66.166971863922,8.586282448629,8.880300048958,8.733291248794,1193.779205714362,1152.660958984152,3600.0,37.947281416764,38.6750634,20.102075071488,1541,1152.660958984152,1193.779205714362,1.0356724554689938,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,8.586282448629442,8.880300048958363,8.733291248793902,8.892576226922378,9.197082157006133,9.044829191964254,11.463054405002296,11.774592348172648,0.033666299674767614,-0.294017600328921,3.970444413359647,3.833687371324046,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
20,0.220190039923,-84942.53769030118,1.364730773945,-69.095729745843,75.329890086337,9.273370005608,10.110059562609,9.691714784109,1193.779205714362,1153.046865001455,3600.0,37.959986006196,38.6750634,20.303095822202,1541,1153.046865001455,1193.779205714362,1.0353258327560309,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,9.273370005608312,10.110059562609019,9.691714784108665,9.600959523511222,10.467205835871255,10.034082679691238,12.42147794031706,12.763845835899632,0.0863303941189656,-0.8366895570007067,4.260911620618127,4.115527195216995,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
