cycle,strain,energy_eV,sigma_cell_zz_GPa,grip_force_top_z_eVA,grip_force_bottom_z_eVA,grip_stress_top_GPa,grip_stress_bottom_GPa,grip_stress_avg_GPa,wire_area_ref_ellipse_A2,wire_area_current_ellipse_A2,cell_area_xy_A2,wire_span_x_A,wire_span_y_A,grip_distance_A,n_atoms,area_current_used_A2,area_ref_used_A2,area_ratio_Aref_over_Acurrent,area_current_source,area_ref_source,grip_nominal_top_GPa,grip_nominal_bottom_GPa,grip_nominal_raw_GPa,grip_apparent_cauchy_top_GPa,grip_apparent_cauchy_bottom_GPa,grip_apparent_cauchy_raw_GPa,grip_nominal_primary_GPa,grip_apparent_cauchy_primary_GPa,grip_top_bottom_balance_rel,grip_top_bottom_balance_signed_GPa,diagnostic_cell_cauchy_wire_current_GPa,diagnostic_cell_nominal_wire_ref_GPa,stress_definition_note,radius_label
17,0.184304431349,-84954.25462581939,1.166342427729,-61.083370077536,61.804004828148,8.198027490296,8.294744215134,8.246385852715,1193.779205714362,1150.218202091009,3600.0,37.866862293921,38.6750634,19.705984777461,1541,1150.218202091009,1193.779205714362,1.0378719477262337,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,8.198027490296154,8.294744215134369,8.24638585271526,8.508502758866875,8.608882334452415,8.558692546659646,10.976149008923654,11.28845570286804,0.0117283773237908,-0.096716724838215,3.650466261263508,3.5172607461459364,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r4
18,0.196147475663,-84946.73722863437,0.670942016325,-62.618513259101,63.097848276491,8.404059770245,8.468391545728,8.436225657987,1193.779205714362,1150.0801124088,3600.0,37.86231618,38.6750634,19.903044625235,1541,1150.0801124088,1193.779205714362,1.0379965646167342,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,8.404059770244618,8.468391545728466,8.436225657986542,8.723385170347614,8.790161332295543,8.75677325132158,11.165988814194936,11.486536407529972,0.0076256584510567,-0.064331775483847,2.1001939192836336,2.0233149038013445,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r4
19,0.208108950419,-84944.06908221035,1.271271184749,-63.97625148497,66.166971863922,8.586282448629,8.880300048958,8.733291248794,1193.779205714362,1152.660958984152,3600.0,37.947281416764,38.6750634,20.102075071488,1541,1152.660958984152,1193.779205714362,1.0356724554689938,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,8.586282448629442,8.880300048958363,8.733291248793902,8.892576226922378,9.197082157006133,9.044829191964254,11.463054405002296,11.774592348172648,0.0336662996747676,-0.294017600328921,3.970444413359647,3.833687371324046,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r4
20,0.220190039923,-84942.53769030118,1.364730773945,-69.095729745843,75.329890086337,9.273370005608,10.110059562609,9.691714784109,1193.779205714362,1153.046865001455,3600.0,37.959986006196,38.6750634,20.303095822202,1541,1153.046865001455,1193.779205714362,1.0353258327560309,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,9.273370005608312,10.11005956260902,9.691714784108663,9.600959523511222,10.467205835871257,10.034082679691238,12.42147794031706,12.763845835899632,0.0863303941189656,-0.8366895570007067,4.260911620618127,4.115527195216995,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r4
0,-0.0,-133323.73472730233,-0.397502176549,31.67086152298,-32.476151258387,-2.574398509157,-2.639857312441,-2.607127910799,1971.035708427436,1971.035708427436,4900.0,50.51999936235,49.675388751591,16.63513091822,2414,1971.035708427436,1971.035708427436,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,-2.5743985091572443,-2.639857312441366,-2.607127910799305,-2.5743985091572443,-2.639857312441366,-2.607127910799305,0.0,0.0,0.0251076301292991,0.0654588032841214,-0.9881914654119048,-0.9881914654119048,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r5
1,0.01,-133327.6183433943,-0.074276029266,5.139188915106,-5.188256328411,-0.417744249607,-0.421732744696,-0.419738497152,1971.035708427436,1970.208124896434,4900.0,50.510659868808,49.663712620111,16.801482227402,2414,1970.208124896434,1971.035708427436,1.0004200487859858,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,-0.4177442496070578,-0.4217327446964301,-0.4197384971517439,-0.4179197225719578,-0.4219098930238502,-0.419914807797904,2.187389413647561,2.187213103001401,0.0095023332775939,0.0039884950893722,-0.1847279679767494,-0.1846504057979621,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r5
2,0.0201,-133326.98521133867,0.228980900423,-15.85226104237,16.34123237405,1.288567321247,1.328313858182,1.308440589715,1971.035708427436,1966.471610120928,4900.0,50.468618219136,49.610817691372,16.969497049676,2414,1966.471610120928,1971.035708427436,1.0023209581480952,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,1.2885673212469295,1.328313858182284,1.3084405897146067,1.2915580320705466,1.33139681905466,1.3114774255626034,3.915568500513912,3.918605336361909,0.0303770283861522,-0.0397465369353544,0.5705683246572282,0.569247125902086,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r5
3,0.030301,-133321.58300662736,-2.89398175757,-45.381414332381,45.719953862058,3.688874876863,3.716393410259,3.702634143561,1971.035708427436,1966.30202101661,4900.0,50.46769294427,49.607448725973,17.139192020173,2414,1966.30202101661,1971.035708427436,1.0024074060649029,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,3.6888748768630273,3.716393410258744,3.7026341435608856,3.6977554966142554,3.7253402782941674,3.7115478874542105,6.30976205436019,6.318675798253516,0.0074321502824073,-0.027518533395717,-7.211766280320175,-7.194446326599901,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r5
4,0.04060401,-133312.4170275528,0.840689117224,-65.277128672098,65.491259687431,5.306118452559,5.323524312082,5.31482138232,1971.035708427436,1962.900148087818,4900.0,50.43414266528,49.554566784228,17.310583940375,2414,1962.900148087818,1971.035708427436,1.004144663368406,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,5.306118452558674,5.323524312081555,5.3148213823201145,5.328110527337416,5.3455885282886575,5.336849527813037,7.92194929311942,7.943977438612341,0.003274966037576,-0.0174058595228814,2.098617537122578,2.0899553756355784,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r5
5,0.0510100501,-133298.37658752038,1.132970264429,-92.775346013267,93.349078179862,7.541339293527,7.587975701989,7.564657497758,1971.035708427436,1962.546672256188,4900.0,50.43094408286,49.548785511518,17.483689779779,2414,1962.546672256188,1971.035708427436,1.0043255206570394,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,7.541339293527018,7.58797570198929,7.564657497758154,7.573959512422912,7.620797647633358,7.597378580028135,10.17178540855746,10.20450649082744,0.006165038995631,-0.0466364084622714,2.8287502020626643,2.8165670829633687,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r5
