cycle,strain,energy_eV,sigma_cell_zz_GPa,grip_force_top_z_eVA,grip_force_bottom_z_eVA,grip_stress_top_GPa,grip_stress_bottom_GPa,grip_stress_avg_GPa,wire_area_ref_ellipse_A2,wire_area_current_ellipse_A2,cell_area_xy_A2,wire_span_x_A,wire_span_y_A,grip_distance_A,n_atoms,area_current_used_A2,area_ref_used_A2,area_ratio_Aref_over_Acurrent,area_current_source,area_ref_source,grip_nominal_top_GPa,grip_nominal_bottom_GPa,grip_nominal_raw_GPa,grip_apparent_cauchy_top_GPa,grip_apparent_cauchy_bottom_GPa,grip_apparent_cauchy_raw_GPa,grip_nominal_primary_GPa,grip_apparent_cauchy_primary_GPa,grip_top_bottom_balance_rel,grip_top_bottom_balance_signed_GPa,diagnostic_cell_cauchy_wire_current_GPa,diagnostic_cell_nominal_wire_ref_GPa,stress_definition_note
0,0.0,-19918.14091047953,0.16745873433,-3.025288058382,0.890968562789,1.889004376135,0.556325044633,1.222664710384,256.592618818753,256.592618818753,1600.0,17.662752948253,18.496769451758,16.570988965972,362,256.592618818753,256.592618818753,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,1.8890043761347746,0.5563250446329616,1.2226647103838681,1.8890043761347746,0.5563250446329616,1.2226647103838681,0.0,0.0,1.08997938697634,1.3326793315018128,1.0441998532984227,1.0441998532984227,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
1,0.01,-19917.52643050793,0.056358109525,-6.020444913791,5.177463028528,3.759194684592,3.232832751601,3.496013718097,256.592618818753,256.540537366278,1600.0,17.659167880871,18.496769451758,16.736698855632,362,256.540537366278,256.592618818753,1.0002030145138452,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,3.7591946845920923,3.2328327516012205,3.4960137180966564,3.759957855673434,3.23348906357063,3.4967234596220322,2.2733490077127883,2.274058749238164,0.1505606028563985,0.5263619329908718,0.35149600981483387,0.3514246655072127,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
2,0.0201,-19916.242834295594,0.379390817243,-9.83870407647,9.354994896066,6.143334022178,5.841303689553,5.992318855865,256.592618818753,256.46155499884,1600.0,17.653731068036,18.496769451758,16.904065844188,362,256.46155499884,256.592618818753,1.0005110466553695,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,6.143334022177972,5.841303689552916,5.992318855865443,6.146473552482823,5.84428886826646,5.995381210374642,4.769654145481575,4.772716499990774,0.05040291411219219,0.30203033262505574,2.366925161907974,2.36571617057145,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
3,0.030301,-19914.6096962609,0.560324895866,-12.377840040864,12.214653290306,7.728782698727,7.626888108863,7.677835403795,256.592618818753,255.699839307954,1600.0,17.601297774643,18.496769451758,17.07310650263,362,255.699839307954,256.592618818753,1.0034915137733966,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,7.728782698727044,7.626888108862388,7.677835403794716,7.755767849971239,7.653517493742635,7.704642671856937,6.455170693410848,6.481977961473069,0.013271265207677635,0.10189458986465638,3.506141559619323,3.493942411565886,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
4,0.04060401,-19912.15221555551,0.706673336464,-16.195057267995,16.290705066489,10.112271446758,10.171994390966,10.142132918862,256.592618818753,255.620808023196,1600.0,17.595857594546,18.496769451758,17.243837567656,362,255.620808023196,256.592618818753,1.0038017671686135,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,10.112271446758529,10.171994390966178,10.142132918862353,10.150715948344923,10.210665945281074,10.180690946812998,8.919468208478484,8.95802623642913,0.005888598057769176,-0.059722944207649675,4.4232601683967685,4.406507652276101,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
5,0.0510100501,-19909.09858161704,0.83174816989,-19.632013769855,19.948411288439,12.258323573798,12.455883702179,12.357103637989,256.592618818753,255.518564506834,1600.0,17.588819582392,18.496769451758,17.416275943333,362,255.518564506834,256.592618818753,1.0042034296568314,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,12.258323573798197,12.455883702179168,12.357103637988683,12.309850574651337,12.50824113313495,12.409045853893144,11.134438927604815,11.186381143509276,0.015987575581516044,-0.19756012838097092,5.208220680139298,5.186419928797807,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
6,0.061520150601,-19905.796983469525,0.945470660262,-21.999860376077,22.102882610749,13.73681835342,13.801145930953,13.768982142186,256.592618818753,254.669514737257,1600.0,17.530374579609,18.496769451758,17.590438702766,362,254.669514737257,256.592618818753,1.0075513713664555,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,13.736818353419757,13.801145930952549,13.768982142186154,13.84055017019997,13.905363509159814,13.872956839679892,12.546317431802287,12.650292129296023,0.004671919599321835,-0.06432757753279184,5.940063371856306,5.895543930231873,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
7,0.072135352107,-19901.654734480813,1.071884041503,-25.237884531966,25.599021436428,15.758656169345,15.984151784886,15.871403977116,256.592618818753,254.597949375451,1600.0,17.525448322139,18.496769451758,17.766343089794,362,254.597949375451,256.592618818753,1.0078345856602344,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,15.758656169345215,15.98415178488582,15.871403977115516,15.882118710994133,16.109380991250696,15.995749851122415,14.64873926673165,14.773085140738548,0.014207666559665353,-0.22549561554060382,6.736167634546416,6.683802808903943,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
8,0.082856705628,-19896.95065601365,1.194016214122,-27.997664228302,28.560964502653,17.481875850559,17.833603244048,17.657739547304,256.592618818753,254.509059075916,1600.0,17.519329489075,18.496769451758,17.944006520692,362,254.509059075916,256.592618818753,1.0081865838112092,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,17.481875850559565,17.833603244048188,17.657739547303876,17.624992692387323,17.979599531661442,17.802296112024383,16.43507483692001,16.579631401640516,0.01991916306990313,-0.35172739348862336,7.506318044362226,7.445365932153529,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
9,0.093685272684,-19892.077835155585,1.291968021804,-29.715419907708,30.242011772921,18.554450736953,18.883257223684,18.718853980319,256.592618818753,253.863837566143,1600.0,17.474915163454,18.496769451758,18.123446585899,362,253.863837566143,256.592618818753,1.0107489955196909,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,18.554450736953594,18.8832572236841,18.718853980318848,18.753892444795436,19.086233270978653,18.920062857887046,17.49618926993498,17.69739814750318,0.017565524421324964,-0.3288064867305067,8.142746342703553,8.056150813701127,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor
